ORDERNUMBER,QUANTITYORDERED,PRICEEACH,SALES,PRODUCTLINE,CUSTOMERNAME
10332,39,86.72,3382.08,Classic Cars,"AV Stores, Co."
10346,25,100,2876.75,Classic Cars,Signal Gift Stores
10368,40,100,4107.2,Classic Cars,Mini Gifts Distributors Ltd.
10380,36,37.5,1350,Classic Cars,Euro Shopping Channel
10407,76,94.5,7182,Classic Cars,The Sharp Gifts Warehouse
10420,39,100,3933.93,Classic Cars,Souveniers And Things Co.
10104,44,39.6,1742.4,Classic Cars,Euro Shopping Channel
10114,24,30.06,721.44,Classic Cars,"La Corne D'abondance, Co."
10127,39,38.19,1489.41,Classic Cars,Muscle Machine Inc
10141,21,42.43,891.03,Classic Cars,Suominen Souveniers
10151,30,40.31,1209.3,Classic Cars,"Oulu Toy Supplies, Inc."
10165,27,31.82,859.14,Classic Cars,"Dragon Souveniers, Ltd."
10175,37,31.12,1151.44,Classic Cars,"Stylish Desk Decors, Co."
10184,42,31.82,1336.44,Classic Cars,"Iberia Gift Imports, Corp."
10195,32,28.29,905.28,Classic Cars,Mini Classics
10207,42,29.7,1247.4,Classic Cars,Diecast Collectables
10219,21,40.31,846.51,Classic Cars,Signal Collectibles Ltd.
10229,33,32.88,1085.04,Classic Cars,Mini Gifts Distributors Ltd.
10246,49,36.07,1767.43,Classic Cars,Euro Shopping Channel
10259,31,33.24,1030.44,Classic Cars,Handji Gifts& Co
10271,38,41.72,1585.36,Classic Cars,Mini Gifts Distributors Ltd.
10281,20,40.66,813.2,Classic Cars,Diecast Classics Inc.
10292,39,30.06,1172.34,Classic Cars,Land of Toys Inc.
10305,48,31.47,1510.56,Classic Cars,Marta's Replicas Co.
10314,39,37.13,1448.07,Classic Cars,Heintze Collectables
10324,30,100,3338.1,Classic Cars,Vitachrome Inc.
10335,33,37.13,1225.29,Classic Cars,Mini Gifts Distributors Ltd.
10349,36,37.13,1336.68,Classic Cars,Muscle Machine Inc
10358,36,82.94,2985.84,Classic Cars,Euro Shopping Channel
10371,45,100,5545.8,Classic Cars,Mini Gifts Distributors Ltd.
10383,40,100,6089.6,Classic Cars,Euro Shopping Channel
10394,46,38.9,1789.4,Classic Cars,Euro Shopping Channel
10412,30,36.07,1082.1,Classic Cars,Euro Shopping Channel
10425,31,33.24,1030.44,Classic Cars,La Rochelle Gifts
10106,49,74.68,3659.32,Planes,Rovelli Gifts
10119,41,59.6,2443.6,Planes,Salzburg Collectables
10131,35,67.14,2349.9,Planes,Gift Ideas Corp.
10143,27,60.97,1646.19,Planes,Mini Creations Ltd.
10155,23,72.62,1670.26,Planes,"Toys of Finland, Co."
10167,21,69.88,1467.48,Planes,Scandinavian Gift Ideas
10178,34,80.84,2748.56,Planes,Alpha Cognac
10186,22,69.2,1522.4,Planes,"Double Decker Gift Stores, Ltd"
10198,48,67.82,3255.36,Planes,Cruz & Sons Co.
10209,43,82.21,3535.03,Planes,"Men 'R' US Retailers, Ltd."
10222,32,81.53,2608.96,Planes,Collectable Mini Designs Co.
10249,20,67.82,1356.4,Planes,Cambridge Collectables Co.
10262,24,67.14,1611.36,Planes,Euro Shopping Channel
10274,40,65.08,2603.2,Planes,Collectables For Less Inc.
10284,30,73.99,2219.7,Planes,"Norway Gifts By Mail, Co."
10296,21,71.25,1496.25,Planes,"Bavarian Collectables Imports, Co."
10307,25,75.36,1884,Planes,"Classic Gift Ideas, Inc"
10316,34,63.71,2166.14,Planes,giftsbymail.co.uk
10328,48,58.92,2828.16,Planes,Rovelli Gifts
10339,55,100,6214.45,Planes,"Tokyo Collectables, Ltd"
10351,25,74.68,1867,Planes,"Stylish Desk Decors, Co."
10373,38,70.44,2676.72,Planes,"Oulu Toy Supplies, Inc."
10386,39,55.96,2182.44,Planes,Euro Shopping Channel
10398,28,57.55,1611.4,Planes,Reims Collectables
10400,24,61.66,1479.84,Planes,The Sharp Gifts Warehouse
10415,21,67.82,1424.22,Planes,"Australian Collectables, Ltd"
10110,46,100,5942.28,Classic Cars,"AV Stores, Co."
10124,25,93.95,2348.75,Classic Cars,Signal Gift Stores
10148,34,100,4392.12,Classic Cars,"Anna's Decorations, Ltd"
10161,25,100,2759.75,Classic Cars,Heintze Collectables
10173,23,100,2728.03,Classic Cars,Rovelli Gifts
10182,20,100,2395.8,Classic Cars,Mini Gifts Distributors Ltd.
10192,23,100,3052.33,Classic Cars,Online Diecast Creations Co.
10204,42,100,4242,Classic Cars,Muscle Machine Inc
10213,27,100,2790.45,Classic Cars,"Double Decker Gift Stores, Ltd"
10227,33,100,4340.49,Classic Cars,"Saveley & Henriot, Co."
10241,28,98.65,2762.2,Classic Cars,Mini Caravy
10267,43,100,4645.72,Classic Cars,Muscle Machine Inc
10279,48,100,5580.96,Classic Cars,Euro Shopping Channel
10288,48,100,6539.04,Classic Cars,Handji Gifts& Co
10302,45,100,5548.95,Classic Cars,"UK Collectables, Ltd."
10311,43,100,4595.41,Classic Cars,Euro Shopping Channel
10332,44,42.26,1859.44,Classic Cars,"AV Stores, Co."
10346,24,87.24,2093.76,Classic Cars,Signal Gift Stores
10368,31,100,4223.13,Classic Cars,Mini Gifts Distributors Ltd.
10380,44,36.29,1596.76,Classic Cars,Euro Shopping Channel
10407,59,98.65,5820.35,Classic Cars,The Sharp Gifts Warehouse
10420,55,96.3,5296.5,Classic Cars,Souveniers And Things Co.
10109,29,32.1,930.9,Classic Cars,Motor Mint Distributors Inc.
10122,39,30.96,1207.44,Classic Cars,Marseille Mini Autos
10135,20,35.87,717.4,Classic Cars,Mini Gifts Distributors Ltd.
10147,25,42.67,1066.75,Classic Cars,Collectables For Less Inc.
10160,42,37,1554,Classic Cars,"Men 'R' US Retailers, Ltd."
10171,36,35.49,1277.64,Classic Cars,Quebec Home Shopping Network
10181,37,42.67,1578.79,Classic Cars,Herkku Gifts
10192,30,30.59,917.7,Classic Cars,Online Diecast Creations Co.
10203,21,37,777,Classic Cars,Euro Shopping Channel
10212,34,43.42,1476.28,Classic Cars,Euro Shopping Channel
10225,42,36.63,1538.46,Classic Cars,"Vida Sport, Ltd"
10239,20,44.56,891.2,Classic Cars,"Oulu Toy Supplies, Inc."
10253,40,42.67,1706.8,Classic Cars,"UK Collectables, Ltd."
10266,34,40.4,1373.6,Classic Cars,L'ordine Souveniers
10278,31,38.89,1205.59,Classic Cars,Signal Gift Stores
10287,36,39.65,1427.4,Classic Cars,"Vida Sport, Ltd"
10301,48,34.36,1649.28,Classic Cars,"Norway Gifts By Mail, Co."
10310,33,41.91,1383.03,Classic Cars,"Toms Spezialitten, Ltd"
10321,37,33.23,1229.51,Classic Cars,FunGiftIdeas.com
10331,27,42.24,1140.48,Classic Cars,Motor Mint Distributors Inc.
10342,39,40.4,1575.6,Classic Cars,"Australian Collectors, Co."
10355,36,38.52,1386.72,Classic Cars,Euro Shopping Channel
10367,36,100,5018.4,Classic Cars,Toys4GrownUps.com
10378,41,100,5856.85,Classic Cars,Euro Shopping Channel
10390,37,100,4894.73,Classic Cars,Mini Gifts Distributors Ltd.
10405,47,44.56,2094.32,Classic Cars,Mini Caravy
10419,15,42.67,640.05,Classic Cars,Salzburg Collectables
10105,44,72.58,3193.52,Vintage Cars,Danish Wholesale Imports
10119,35,87.62,3066.7,Vintage Cars,Salzburg Collectables
10129,41,94.71,3883.11,Vintage Cars,"Stylish Desk Decors, Co."
10142,49,98.25,4814.25,Vintage Cars,Mini Gifts Distributors Ltd.
10154,31,91.17,2826.27,Vintage Cars,Boards & Toys Co.
10167,20,79.66,1593.2,Vintage Cars,Scandinavian Gift Ideas
10177,45,72.58,3266.1,Vintage Cars,CAF Imports
10185,33,74.35,2453.55,Vintage Cars,Mini Creations Ltd.
10197,47,83.2,3910.4,Vintage Cars,Enaco Distributors
10208,20,89.4,1788,Vintage Cars,"Saveley & Henriot, Co."
10222,47,70.81,3328.07,Vintage Cars,Collectable Mini Designs Co.
10233,40,94.71,3788.4,Vintage Cars,Tekni Collectables Inc.
10248,30,100,3053.7,Vintage Cars,Land of Toys Inc.
10261,22,91.17,2005.74,Vintage Cars,Quebec Home Shopping Network
10273,27,100,2796.12,Vintage Cars,Petit Auto
10283,34,92.94,3159.96,Vintage Cars,"Royal Canadian Collectables, Ltd."
10295,46,84.97,3908.62,Vintage Cars,Gifts4AllAges.com
10306,31,84.08,2606.48,Vintage Cars,"AV Stores, Co."
10315,24,86.74,2081.76,Vintage Cars,La Rochelle Gifts
10326,41,85.85,3519.85,Vintage Cars,"Volvo Model Replicas, Co"
10339,55,100,10758,Vintage Cars,"Tokyo Collectables, Ltd"
10350,30,100,3021,Vintage Cars,Euro Shopping Channel
10373,33,57.32,1891.56,Vintage Cars,"Oulu Toy Supplies, Inc."
10384,43,97.87,4208.41,Vintage Cars,Corporate Gift Ideas Co.
10396,27,83.2,2246.4,Vintage Cars,Mini Gifts Distributors Ltd.
10414,60,100,6107.4,Vintage Cars,Gifts4AllAges.com
10110,27,73.62,1987.74,Classic Cars,"AV Stores, Co."
10124,49,83.04,4068.96,Classic Cars,Signal Gift Stores
10148,31,73.62,2282.22,Classic Cars,"Anna's Decorations, Ltd"
10161,20,77.05,1541,Classic Cars,Heintze Collectables
10172,24,81.33,1951.92,Classic Cars,Gift Depot Inc.
10182,33,94.17,3107.61,Classic Cars,Mini Gifts Distributors Ltd.
10192,32,72.77,2328.64,Classic Cars,Online Diecast Creations Co.
10204,40,79.62,3184.8,Classic Cars,Muscle Machine Inc
10212,27,79.62,2149.74,Classic Cars,Euro Shopping Channel
10227,40,79.62,3184.8,Classic Cars,"Saveley & Henriot, Co."
10241,26,81.33,2114.58,Classic Cars,Mini Caravy
10267,44,96.74,4256.56,Classic Cars,Muscle Machine Inc
10279,33,71.06,2344.98,Classic Cars,Euro Shopping Channel
10288,34,68.49,2328.66,Classic Cars,Handji Gifts& Co
10302,48,74.48,3575.04,Classic Cars,"UK Collectables, Ltd."
10311,25,83.04,2076,Classic Cars,Euro Shopping Channel
10321,39,84.75,3305.25,Classic Cars,FunGiftIdeas.com
10332,45,34.19,1538.55,Classic Cars,"AV Stores, Co."
10346,24,100,3325.92,Classic Cars,Signal Gift Stores
10368,46,79.62,3662.52,Classic Cars,Mini Gifts Distributors Ltd.
10380,44,79.06,3478.64,Classic Cars,Euro Shopping Channel
10407,13,81.33,1057.29,Classic Cars,The Sharp Gifts Warehouse
10420,35,96.74,3385.9,Classic Cars,Souveniers And Things Co.
10108,30,63.07,1892.1,Classic Cars,Cruz & Sons Co.
10122,34,50.21,1707.14,Classic Cars,Marseille Mini Autos
10135,27,66.13,1785.51,Classic Cars,Mini Gifts Distributors Ltd.
10147,30,68.58,2057.4,Classic Cars,Collectables For Less Inc.
10159,50,69.8,3490,Classic Cars,Corporate Gift Ideas Co.
10169,34,50.21,1707.14,Classic Cars,"Anna's Decorations, Ltd"
10181,23,65.52,1506.96,Classic Cars,Herkku Gifts
10191,48,60.01,2880.48,Classic Cars,"Toms Spezialitten, Ltd"
10203,34,64.9,2206.6,Classic Cars,Euro Shopping Channel
10211,48,48.98,2351.04,Classic Cars,Auto Canal Petit
10225,24,50.21,1205.04,Classic Cars,"Vida Sport, Ltd"
10238,47,62.45,2935.15,Classic Cars,Danish Wholesale Imports
10253,24,52.66,1263.84,Classic Cars,"UK Collectables, Ltd."
10266,47,62.45,2935.15,Classic Cars,L'ordine Souveniers
10276,20,61.23,1224.6,Classic Cars,Online Mini Collectables
10287,20,67.97,1359.4,Classic Cars,"Vida Sport, Ltd"
10300,31,58.78,1822.18,Classic Cars,"Blauer See Auto, Co."
10310,38,56.94,2163.72,Classic Cars,"Toms Spezialitten, Ltd"
10320,26,61.23,1591.98,Classic Cars,"Volvo Model Replicas, Co"
10331,25,100,3078.5,Classic Cars,Motor Mint Distributors Inc.
10342,48,62.45,2997.6,Classic Cars,"Australian Collectors, Co."
10355,44,62.45,2747.8,Classic Cars,Euro Shopping Channel
10363,21,100,2447.76,Classic Cars,Suominen Souveniers
10378,46,41.54,1910.84,Classic Cars,Euro Shopping Channel
10390,46,52.84,2430.64,Classic Cars,Mini Gifts Distributors Ltd.
10419,55,52.66,2896.3,Classic Cars,Salzburg Collectables
10106,31,52.6,1630.6,Vintage Cars,Rovelli Gifts
10119,20,72.98,1459.6,Vintage Cars,Salzburg Collectables
10131,29,59.18,1716.22,Vintage Cars,Gift Ideas Corp.
10143,33,77.59,2560.47,Vintage Cars,Mini Creations Ltd.
10155,34,55.89,1900.26,Vintage Cars,"Toys of Finland, Co."
10167,32,63.12,2019.84,Vintage Cars,Scandinavian Gift Ideas
10178,27,73.64,1988.28,Vintage Cars,Alpha Cognac
10186,21,69.04,1449.84,Vintage Cars,"Double Decker Gift Stores, Ltd"
10198,27,71.67,1935.09,Vintage Cars,Cruz & Sons Co.
10209,36,77.59,2793.24,Vintage Cars,"Men 'R' US Retailers, Ltd."
10222,43,70.35,3025.05,Vintage Cars,Collectable Mini Designs Co.
10249,25,69.7,1742.5,Vintage Cars,Cambridge Collectables Co.
10262,46,70.35,3236.1,Vintage Cars,Euro Shopping Channel
10274,24,72.33,1735.92,Vintage Cars,Collectables For Less Inc.
10284,39,71.67,2795.13,Vintage Cars,"Norway Gifts By Mail, Co."
10296,31,53.92,1671.52,Vintage Cars,"Bavarian Collectables Imports, Co."
10307,22,71.67,1576.74,Vintage Cars,"Classic Gift Ideas, Inc"
10316,47,76.93,3615.71,Vintage Cars,giftsbymail.co.uk
10328,20,72.98,1459.6,Vintage Cars,Rovelli Gifts
10339,29,99.69,2891.01,Vintage Cars,"Tokyo Collectables, Ltd"
10351,38,68.38,2598.44,Vintage Cars,"Stylish Desk Decors, Co."
10361,34,100,3871.92,Vintage Cars,Souveniers And Things Co.
10373,46,66,3036,Vintage Cars,"Oulu Toy Supplies, Inc."
10386,35,63.76,2231.6,Vintage Cars,Euro Shopping Channel
10398,34,71.67,2436.78,Vintage Cars,Reims Collectables
10400,38,57.2,2173.6,Vintage Cars,The Sharp Gifts Warehouse
10415,18,69.7,1254.6,Vintage Cars,"Australian Collectables, Ltd"
10110,37,100,3724.42,Classic Cars,"AV Stores, Co."
10124,43,100,5203,Classic Cars,Signal Gift Stores
10148,27,100,3469.5,Classic Cars,"Anna's Decorations, Ltd"
10161,30,100,3148.2,Classic Cars,Heintze Collectables
10172,22,98.51,2167.22,Classic Cars,Gift Depot Inc.
10182,49,100,6244.07,Classic Cars,Mini Gifts Distributors Ltd.
10192,46,100,5566,Classic Cars,Online Diecast Creations Co.
10204,48,91.02,4368.96,Classic Cars,Muscle Machine Inc
10212,46,87.81,4039.26,Classic Cars,Euro Shopping Channel
10226,48,92.09,4420.32,Classic Cars,Collectable Mini Designs Co.
10241,27,86.73,2341.71,Classic Cars,Mini Caravy
10267,43,100,5110.98,Classic Cars,Muscle Machine Inc
10279,48,100,6168,Classic Cars,Euro Shopping Channel
10288,41,100,4873.26,Classic Cars,Handji Gifts& Co
10301,22,96.37,2120.14,Classic Cars,"Norway Gifts By Mail, Co."
10311,46,92.09,4236.14,Classic Cars,Euro Shopping Channel
10321,21,89.95,1888.95,Classic Cars,FunGiftIdeas.com
10332,31,37.18,1152.58,Classic Cars,"AV Stores, Co."
10346,26,95.88,2492.88,Classic Cars,Signal Gift Stores
10368,20,99.58,1991.6,Classic Cars,Mini Gifts Distributors Ltd.
10380,34,100,3953.18,Classic Cars,Euro Shopping Channel
10407,43,86.73,3729.39,Classic Cars,The Sharp Gifts Warehouse
10420,26,100,2617.16,Classic Cars,Souveniers And Things Co.
10105,50,79.67,3983.5,Vintage Cars,Danish Wholesale Imports
10119,35,90.57,3169.95,Vintage Cars,Salzburg Collectables
10129,50,77.99,3899.5,Vintage Cars,"Stylish Desk Decors, Co."
10143,23,80.51,1851.73,Vintage Cars,Mini Creations Ltd.
10155,37,67.93,2513.41,Vintage Cars,"Toys of Finland, Co."
10167,29,83.86,2431.94,Vintage Cars,Scandinavian Gift Ideas
10178,21,72.12,1514.52,Vintage Cars,Alpha Cognac
10186,36,85.54,3079.44,Vintage Cars,"Double Decker Gift Stores, Ltd"
10197,22,86.38,1900.36,Vintage Cars,Enaco Distributors
10209,22,89.73,1974.06,Vintage Cars,"Men 'R' US Retailers, Ltd."
10222,46,80.51,3703.46,Vintage Cars,Collectable Mini Designs Co.
10248,23,76.31,1755.13,Vintage Cars,Land of Toys Inc.
10262,49,87.21,4273.29,Vintage Cars,Euro Shopping Channel
10273,48,83.02,3984.96,Vintage Cars,Petit Auto
10283,33,72.96,2407.68,Vintage Cars,"Royal Canadian Collectables, Ltd."
10296,22,77.15,1697.3,Vintage Cars,"Bavarian Collectables Imports, Co."
10307,22,91.41,2011.02,Vintage Cars,"Classic Gift Ideas, Inc"
10316,25,92.25,2306.25,Vintage Cars,giftsbymail.co.uk
10326,20,92.25,1845,Vintage Cars,"Volvo Model Replicas, Co"
10339,42,59.36,2493.12,Vintage Cars,"Tokyo Collectables, Ltd"
10350,25,60.34,1508.5,Vintage Cars,Euro Shopping Channel
10373,23,100,2394.3,Vintage Cars,"Oulu Toy Supplies, Inc."
10385,37,85.54,3164.98,Vintage Cars,Mini Gifts Distributors Ltd.
10396,37,90.57,3351.09,Vintage Cars,Mini Gifts Distributors Ltd.
10400,42,72.96,3064.32,Vintage Cars,The Sharp Gifts Warehouse
10414,51,76.31,3891.81,Vintage Cars,Gifts4AllAges.com
10108,40,100,5448.8,Classic Cars,Cruz & Sons Co.
10122,43,100,5494.97,Classic Cars,Marseille Mini Autos
10135,47,100,6336.07,Classic Cars,Mini Gifts Distributors Ltd.
10147,23,100,2906.97,Classic Cars,Collectables For Less Inc.
10160,35,100,4767.7,Classic Cars,"Men 'R' US Retailers, Ltd."
10170,34,100,3819.56,Classic Cars,Mini Auto Werke
10181,25,100,3861.75,Classic Cars,Herkku Gifts
10192,45,100,6319.35,Classic Cars,Online Diecast Creations Co.
10203,47,100,6996.42,Classic Cars,Euro Shopping Channel
10212,49,100,6949.67,Classic Cars,Euro Shopping Channel
10225,40,100,4550,Classic Cars,"Vida Sport, Ltd"
10239,29,100,4479.63,Classic Cars,"Oulu Toy Supplies, Inc."
10253,39,100,5148,Classic Cars,"UK Collectables, Ltd."
10266,24,100,2932.08,Classic Cars,L'ordine Souveniers
10278,25,100,3159.75,Classic Cars,Signal Gift Stores
10287,36,100,4297.32,Classic Cars,"Vida Sport, Ltd"
10301,50,100,7723.5,Classic Cars,"Norway Gifts By Mail, Co."
10310,45,100,5497.65,Classic Cars,"Toms Spezialitten, Ltd"
10321,26,100,4052.88,Classic Cars,FunGiftIdeas.com
10331,21,100,3135.93,Classic Cars,Motor Mint Distributors Inc.
10342,42,100,5013.54,Classic Cars,"Australian Collectors, Co."
10355,32,100,5302.72,Classic Cars,Euro Shopping Channel
10363,31,94.58,2931.98,Classic Cars,Suominen Souveniers
10378,33,53.27,1757.91,Classic Cars,Euro Shopping Channel
10390,45,100,6763.05,Classic Cars,Mini Gifts Distributors Ltd.
10405,76,100,11739.7,Classic Cars,Mini Caravy
10419,70,100,9240,Classic Cars,Salzburg Collectables
10106,50,64.83,3241.5,Planes,Rovelli Gifts
10119,28,70.29,1968.12,Planes,Salzburg Collectables
10131,50,81.89,4094.5,Planes,Gift Ideas Corp.
10143,28,66.19,1853.32,Planes,Mini Creations Ltd.
10155,44,77.11,3392.84,Planes,"Toys of Finland, Co."
10168,27,73.02,1971.54,Planes,Technics Stores Inc.
10178,30,72.33,2169.9,Planes,Alpha Cognac
10198,43,66.19,2846.17,Planes,Cruz & Sons Co.
10210,29,69.6,2018.4,Planes,Osaka Souveniers Co.
10222,48,56.64,2718.72,Planes,Collectable Mini Designs Co.
10235,33,60.05,1981.65,Planes,"Royal Canadian Collectables, Ltd."
10250,40,75.06,3002.4,Planes,The Sharp Gifts Warehouse
10262,48,61.42,2948.16,Planes,Euro Shopping Channel
10275,41,81.89,3357.49,Planes,La Rochelle Gifts
10284,21,55.96,1175.16,Planes,"Norway Gifts By Mail, Co."
10296,32,71.65,2292.8,Planes,"Bavarian Collectables Imports, Co."
10308,43,76.43,3286.49,Planes,Mini Classics
10316,30,77.79,2333.7,Planes,giftsbymail.co.uk
10328,35,76.43,2675.05,Planes,Rovelli Gifts
10339,45,96.92,4361.4,Planes,"Tokyo Collectables, Ltd"
10351,34,59.37,2018.58,Planes,"Stylish Desk Decors, Co."
10361,26,100,3710.98,Planes,Souveniers And Things Co.
10373,39,73,2847,Planes,"Oulu Toy Supplies, Inc."
10386,41,73.32,3006.12,Planes,Euro Shopping Channel
10398,41,68.24,2797.84,Planes,Reims Collectables
10401,64,60.05,3843.2,Planes,Tekni Collectables Inc.
10416,18,75.06,1351.08,Planes,L'ordine Souveniers
10100,49,34.47,1689.03,Vintage Cars,Online Diecast Creations Co.
10110,48,34.47,1654.56,Vintage Cars,"AV Stores, Co."
10124,46,33.23,1528.58,Vintage Cars,Signal Gift Stores
10149,26,38.98,1013.48,Vintage Cars,Signal Collectibles Ltd.
10162,37,38.98,1442.26,Vintage Cars,Corporate Gift Ideas Co.
10173,35,33.23,1163.05,Vintage Cars,Rovelli Gifts
10182,23,42.26,971.98,Vintage Cars,Mini Gifts Distributors Ltd.
10193,22,41.03,902.66,Vintage Cars,"Australian Collectables, Ltd"
10204,39,33.23,1295.97,Vintage Cars,Muscle Machine Inc
10214,44,34.88,1534.72,Vintage Cars,"Corrida Auto Replicas, Ltd"
10227,27,43.9,1185.3,Vintage Cars,"Saveley & Henriot, Co."
10242,46,36.93,1698.78,Vintage Cars,Microscale Inc.
10280,33,41.85,1381.05,Vintage Cars,Amica Models & Co.
10288,33,40.62,1340.46,Vintage Cars,Handji Gifts& Co
10303,24,40.21,965.04,Vintage Cars,"Iberia Gift Imports, Corp."
10312,31,35.29,1093.99,Vintage Cars,Mini Gifts Distributors Ltd.
10332,41,77.24,3166.84,Vintage Cars,"AV Stores, Co."
10346,22,97.44,2143.68,Vintage Cars,Signal Gift Stores
10368,46,37.34,1717.64,Vintage Cars,Mini Gifts Distributors Ltd.
10380,43,95.03,4086.29,Vintage Cars,Euro Shopping Channel
10408,15,36.93,553.95,Vintage Cars,"Tokyo Collectables, Ltd"
10420,15,43.49,652.35,Vintage Cars,Souveniers And Things Co.
10104,26,100,2921.62,Classic Cars,Euro Shopping Channel
10115,44,100,5568.64,Classic Cars,Classic Legends Inc.
10127,20,96.99,1939.8,Classic Cars,Muscle Machine Inc
10141,40,94.62,3784.8,Classic Cars,Suominen Souveniers
10152,23,100,2802.09,Classic Cars,"Australian Gift Network, Co"
10165,24,99.36,2384.64,Classic Cars,"Dragon Souveniers, Ltd."
10176,29,100,2915.66,Classic Cars,L'ordine Souveniers
10184,49,100,5795.72,Classic Cars,"Iberia Gift Imports, Corp."
10195,34,100,3699.88,Classic Cars,Mini Classics
10207,28,100,2980.6,Classic Cars,Diecast Collectables
10220,37,100,5032.74,Classic Cars,"Clover Collections, Co."
10230,45,100,4737.15,Classic Cars,"Blauer See Auto, Co."
10246,46,100,6311.2,Classic Cars,Euro Shopping Channel
10271,22,100,3070.54,Classic Cars,Mini Gifts Distributors Ltd.
10282,39,100,4797.39,Classic Cars,Mini Gifts Distributors Ltd.
10292,27,100,3832.38,Classic Cars,Land of Toys Inc.
10305,36,100,4641.48,Classic Cars,Marta's Replicas Co.
10314,38,100,4000.26,Classic Cars,Heintze Collectables
10325,44,100,5325.76,Classic Cars,Baane Mini Imports
10336,31,100,4618.69,Classic Cars,"La Corne D'abondance, Co."
10349,23,100,3182.97,Classic Cars,Muscle Machine Inc
10359,22,100,2603.04,Classic Cars,Reims Collectables
10371,28,50.32,1408.96,Classic Cars,Mini Gifts Distributors Ltd.
10383,21,93.91,1972.11,Classic Cars,Euro Shopping Channel
10394,37,100,5207.75,Classic Cars,Euro Shopping Channel
10412,31,100,4253.2,Classic Cars,Euro Shopping Channel
10103,25,100,2873,Vintage Cars,Baane Mini Imports
10111,26,86.68,2253.68,Vintage Cars,Mini Wheels Co.
10126,34,100,3576.12,Vintage Cars,"Corrida Auto Replicas, Ltd"
10139,29,100,3276.13,Vintage Cars,Souveniers And Things Co.
10149,20,90.57,1811.4,Vintage Cars,Signal Collectibles Ltd.
10163,42,91.55,3845.1,Vintage Cars,Classic Legends Inc.
10173,22,100,2571.14,Vintage Cars,Rovelli Gifts
10183,47,100,5035.11,Vintage Cars,"Classic Gift Ideas, Inc"
10193,20,100,2279,Vintage Cars,"Australian Collectables, Ltd"
10206,33,97.39,3213.87,Vintage Cars,Canadian Gift Exchange Network
10215,39,90.57,3532.23,Vintage Cars,West Coast Collectables Co.
10228,33,100,3406.59,Vintage Cars,Cambridge Collectables Co.
10244,40,86.68,3467.2,Vintage Cars,Euro Shopping Channel
10257,46,78.89,3628.94,Vintage Cars,The Sharp Gifts Warehouse
10269,48,97.39,4674.72,Vintage Cars,Salzburg Collectables
10280,21,78.89,1656.69,Vintage Cars,Amica Models & Co.
10290,45,100,5171.4,Vintage Cars,Auto-Moto Classics Inc.
10304,33,100,3342.57,Vintage Cars,Auto Assoc. & Cie.
10312,44,100,4884.88,Vintage Cars,Mini Gifts Distributors Ltd.
10324,33,100,6267.69,Vintage Cars,Vitachrome Inc.
10333,39,100,4424.16,Vintage Cars,Mini Wheels Co.
10348,39,50.31,1962.09,Vintage Cars,"Corrida Auto Replicas, Ltd"
10358,41,100,6847,Vintage Cars,Euro Shopping Channel
10369,40,86.92,3476.8,Vintage Cars,Collectables For Less Inc.
10382,33,100,4592.61,Vintage Cars,Mini Gifts Distributors Ltd.
10423,28,78.89,2208.92,Vintage Cars,Petit Auto
10106,26,63.76,1657.76,Planes,Rovelli Gifts
10120,29,85.49,2479.21,Planes,"Australian Collectors, Co."
10133,46,77.52,3565.92,Planes,Euro Shopping Channel
10145,33,84.77,2797.41,Planes,Toys4GrownUps.com
10168,48,78.25,3756,Planes,Technics Stores Inc.
10210,40,71,2840,Planes,Osaka Souveniers Co.
10223,23,74.62,1716.26,Planes,"Australian Collectors, Co."
10235,40,81.14,3245.6,Planes,"Royal Canadian Collectables, Ltd."
10250,37,74.62,2760.94,Planes,The Sharp Gifts Warehouse
10263,24,75.35,1808.4,Planes,Gift Depot Inc.
10275,27,62.31,1682.37,Planes,La Rochelle Gifts
10284,21,71,1491,Planes,"Norway Gifts By Mail, Co."
10297,23,72.45,1666.35,Planes,"Clover Collections, Co."
10308,44,83.32,3666.08,Planes,Mini Classics
10317,35,83.32,2916.2,Planes,Technics Stores Inc.
10328,43,60.86,2616.98,Planes,Rovelli Gifts
10340,40,84.77,3390.8,Planes,Enaco Distributors
10353,35,89.9,3146.5,Planes,Gift Ideas Corp.
10361,25,62.46,1561.5,Planes,Souveniers And Things Co.
10375,43,100,10039.6,Planes,La Rochelle Gifts
10386,50,63.34,3167,Planes,Euro Shopping Channel
10398,45,78.25,3521.25,Planes,Reims Collectables
10401,52,81.14,4219.28,Planes,Tekni Collectables Inc.
10416,48,74.62,3581.76,Planes,L'ordine Souveniers
10108,31,68.71,2130.01,Classic Cars,Cruz & Sons Co.
10122,29,71.14,2063.06,Classic Cars,Marseille Mini Autos
10135,23,87.31,2008.13,Classic Cars,Mini Gifts Distributors Ltd.
10147,31,64.67,2004.77,Classic Cars,Collectables For Less Inc.
10159,23,67.1,1543.3,Classic Cars,Corporate Gift Ideas Co.
10169,24,94.58,2269.92,Classic Cars,"Anna's Decorations, Ltd"
10180,28,71.14,1991.92,Classic Cars,Daedalus Designs Imports
10191,44,66.29,2916.76,Classic Cars,"Toms Spezialitten, Ltd"
10211,22,92.16,2027.52,Classic Cars,Auto Canal Petit
10225,46,70.33,3235.18,Classic Cars,"Vida Sport, Ltd"
10238,22,93.77,2062.94,Classic Cars,Danish Wholesale Imports
